unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
46,object,house,0.11746702155811888,blue-c,61494563.0,3963904.0,610286.0,0.0094109964318043089,house,1833277.0,3474688.0,557968.0,0.11746702155811888,roof,443437.0,1919232.0,128186.0,0.057367185160952218,house-s,689920.0,2458624.0,225792.0,0.077253218884120178,zigzagged,1618176.0,752640.0,87808.0,0.038461538461538464
136,scene,classroom-s,0.11737089201877934,red-c,21004512.0,3938816.0,199073.0,0.0080452210018042564,seat,1488057.0,3449600.0,157763.0,0.033005543637578572,top,381885.0,1392384.0,24346.0,0.013912612154934818,classroom-s,639744.0,2345728.0,313600.0,0.11737089201877934,,24924928.0,388864.0,338688.0,0.013561024610748368
426,scene,office-s,0.11737089201877934,grey-c,159331282.0,3963904.0,1543007.0,0.0095393274423833264,desk,916228.0,1994496.0,81243.0,0.028713039599841807,screen,677188.0,1430016.0,39424.0,0.019065858070007449,office-s,1542912.0,1442560.0,313600.0,0.11737089201877934,lined,1568000.0,100352.0,12544.0,0.007575757575757576
192,scene,bakery-shop-s,0.11728395061728394,brown-c,182265724.0,3938816.0,1223084.0,0.0066119276301944557,case,608750.0,2257920.0,84544.0,0.030388271415457101,seat cushion,340448.0,953344.0,8663.0,0.0067409575225522104,bakery-shop-s,715008.0,1555456.0,238336.0,0.11728395061728394,stratified,1568000.0,313600.0,25088.0,0.013513513513513514
62,scene,heliport-s,0.11666666666666665,blue-c,61494563.0,3988992.0,1328496.0,0.020707579740515864,airplane,1293178.0,3537408.0,325425.0,0.072233822498241465,body,1291612.0,2471168.0,156546.0,0.043409828646726753,heliport-s,125440.0,715008.0,87808.0,0.11666666666666665,potholed,1580544.0,451584.0,112896.0,0.058823529411764705
111,scene,greenhouse-indoor-s,0.11666666666666665,purple-c,10857154.0,3963904.0,160105.0,0.010920504280997285,pottedplant,925877.0,1931776.0,200901.0,0.075619026540678244,pot,422616.0,1279488.0,70999.0,0.043528160357549021,greenhouse-indoor-s,363776.0,476672.0,87808.0,0.11666666666666665,bumpy,2082304.0,1618176.0,163072.0,0.046099290780141841
302,scene,beach-s,0.11616161616161616,green-c,63326720.0,3988992.0,921320.0,0.013876473181650643,sea,2272224.0,3725568.0,296724.0,0.052047090124166209,roof,443437.0,1028608.0,15092.0,0.010358604567202922,beach-s,990976.0,1781248.0,288512.0,0.11616161616161616,,24924928.0,401408.0,363776.0,0.01457286432160804
475,scene,locker_room-s,0.11578947368421053,yellow-c,34166024.0,3938816.0,268537.0,0.0070973371790579009,train,1646804.0,1831424.0,154485.0,0.046479225379338893,coach,689166.0,903168.0,124088.0,0.084514447851381846,locker_room-s,200704.0,1128960.0,137984.0,0.11578947368421053,chequered,1530368.0,439040.0,62720.0,0.032894736842105261
19,scene,forest-needleleaf-s,0.11570247933884298,blue-c,61494563.0,3963904.0,643029.0,0.0099209234688809791,car,5354795.0,3675392.0,540673.0,0.063687155707617654,wheel,1513439.0,2634240.0,182195.0,0.045945211227683684,forest-needleleaf-s,740096.0,953344.0,175616.0,0.11570247933884298,cracked,1593088.0,376320.0,50176.0,0.026143790849673203
151,texture,lacelike,0.11557788944723618,white-c,72511065.0,3976448.0,861912.0,0.011397092897152645,person,14523849.0,2245376.0,265245.0,0.016071577886061422,head,4946761.0,1981952.0,95961.0,0.014044267961137768,landing_deck-s,338688.0,213248.0,50176.0,0.099999999999999978,lacelike,1530368.0,1254400.0,288512.0,0.11557788944723618
